<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.17	1.21066	1.21075	1.20233	1.20417	78253	0	0
2021.02.18	1.20311	1.20946	1.20311	1.20933	70232	0	0
2021.02.19	1.20897	1.21445	1.20824	1.21172	64581	0	0
2021.02.22	1.21124	1.21694	1.20914	1.21581	78518	0	0
2021.02.23	1.21541	1.21802	1.21354	1.21496	73817	0	0
2021.02.24	1.21494	1.21747	1.21093	1.21684	93772	0	0
2021.02.25	1.21632	1.22429	1.21562	1.21774	125620	0	0
2021.02.26	1.21707	1.21835	1.20623	1.20736	146670	0	0
2021.03.01	1.20700	1.21012	1.20276	1.20484	86071	0	0
2021.03.02	1.20488	1.20944	1.19918	1.20905	86796	0	0
2021.03.03	1.20906	1.21132	1.20426	1.20623	88084	0	0
2021.03.04	1.20628	1.20663	1.19616	1.19721	118005	0	0
2021.03.05	1.19647	1.19767	1.18928	1.19102	129374	0	0
2021.03.08	1.19169	1.19323	1.18442	1.18465	101343	0	0
2021.03.09	1.18466	1.19159	1.18356	1.19008	91306	0	0
2021.03.10	1.19001	1.19298	1.18689	1.19291	87897	0	0
2021.03.11	1.19286	1.19900	1.19157	1.19852	86724	0	0
2021.03.12	1.19856	1.19885	1.19101	1.19518	83713	0	0
2021.03.15	1.19433	1.19675	1.19112	1.19298	70098	0	0
2021.03.16	1.19272	1.19518	1.18822	1.19024	68811	0	0
2021.03.17	1.19021	1.19854	1.18862	1.19799	72262	0	0
2021.03.18	1.19785	1.19889	1.19061	1.19158	91431	0	0
2021.03.19	1.19136	1.19372	1.18740	1.19061	73088	0	0
2021.03.22	1.18716	1.19468	1.18709	1.19327	62321	0	0
2021.03.23	1.19322	1.19408	1.18422	1.18503	75285	0	0
2021.03.24	1.18491	1.18531	1.18097	1.18118	77508	0	0
2021.03.25	1.18127	1.18278	1.17619	1.17641	84515	0	0
2021.03.26	1.17640	1.18050	1.17634	1.17929	62566	0	0
2021.03.29	1.17908	1.17938	1.17606	1.17652	66562	0	0
2021.03.30	1.17645	1.17738	1.17113	1.17158	62219	0	0
2021.03.31	1.17166	1.17598	1.17041	1.17300	63089	0	0
2021.04.01	1.17303	1.17800	1.17126	1.17776	63945	0	0
2021.04.02	1.17762	1.17867	1.17490	1.17623	26815	0	0
2021.04.05	1.17548	1.18195	1.17379	1.18124	39148	0	0
2021.04.06	1.18121	1.18777	1.17969	1.18762	56555	0	0
2021.04.07	1.18748	1.19148	1.18609	1.18717	69568	0	0
2021.04.08	1.18636	1.19274	1.18608	1.19162	58947	0	0
2021.04.09	1.19130	1.19201	1.18671	1.19012	59566	0	0
2021.04.12	1.18898	1.19192	1.18712	1.19115	59188	0	0
2021.04.13	1.19102	1.19559	1.18781	1.19489	72155	0	0
2021.04.14	1.19485	1.19874	1.19454	1.19792	63589	0	0
2021.04.15	1.19799	1.19934	1.19561	1.19663	62306	0	0
2021.04.16	1.19616	1.19948	1.19505	1.19822	55426	0	0
2021.04.19	1.19718	1.20479	1.19425	1.20368	52270	0	0
2021.04.20	1.20370	1.20798	1.20223	1.20366	48052	0	0
2021.04.21	1.20354	1.20437	1.19985	1.20355	39808	0	0
2021.04.22	1.20346	1.20695	1.19936	1.20160	47986	0	0
2021.04.23	1.20146	1.21000	1.20128	1.20975	42145	0	0
2021.04.26	1.20911	1.21169	1.20612	1.20860	40344	0	0
2021.04.27	1.20813	1.20929	1.20568	1.20916	37356	0	0
2021.04.28	1.20889	1.21348	1.20562	1.21257	46914	0	0
2021.04.29	1.21223	1.21500	1.21021	1.21199	42694	0	0
2021.04.30	1.21161	1.21267	1.20167	1.20215	40922	0	0
2021.05.03	1.20308	1.20759	1.20084	1.20631	32238	0	0
2021.05.04	1.20630	1.20640	1.19991	1.20137	41970	0	0
2021.05.05	1.20126	1.20266	1.19861	1.20054	34796	0	0
2021.05.06	1.20043	1.20716	1.19932	1.20640	37482	0	0
2021.05.07	1.20646	1.21714	1.20528	1.21635	46024	0	0
2021.05.10	1.21596	1.21783	1.21278	1.21284	43506	0	0
2021.05.11	1.21272	1.21818	1.21231	1.21482	49555	0	0
2021.05.12	1.21454	1.21522	1.20656	1.20705	53852	0	0
2021.05.13	1.20677	1.21062	1.20515	1.20788	56288	0	0
2021.05.14	1.20783	1.21478	1.20709	1.21458	45198	0	0
2021.05.17	1.21480	1.21688	1.21261	1.21518	42521	0	0
2021.05.18	1.21514	1.22338	1.21492	1.22233	40865	0	0
2021.05.19	1.22226	1.22453	1.21600	1.21760	56371	0	0
2021.05.20	1.21687	1.22292	1.21675	1.22282	42154	0	0
2021.05.21	1.22280	1.22398	1.21608	1.21803	45031	0	0
2021.05.24	1.21810	1.22299	1.21726	1.22163	41595	0	0
2021.05.25	1.22136	1.22664	1.22098	1.22520	48832	0	0
2021.05.26	1.22502	1.22630	1.21820	1.21925	43843	0	0
2021.05.27	1.21920	1.22150	1.21752	1.21945	47550	0	0
2021.05.28	1.21936	1.22050	1.21327	1.21930	48328	0	0
2021.05.31	1.22000	1.22314	1.21834	1.22268	27060	0	0
2021.06.01	1.22268	1.22544	1.22117	1.22140	41346	0	0
2021.06.02	1.22124	1.22266	1.21642	1.22097	42587	0	0
2021.06.03	1.22114	1.22142	1.21184	1.21271	45115	0	0
2021.06.04	1.21274	1.21856	1.21040	1.21666	44678	0	0
2021.06.07	1.21623	1.22019	1.21451	1.21895	34170	0	0
2021.06.08	1.21894	1.21942	1.21643	1.21730	39354	0	0
2021.06.09	1.21728	1.22180	1.21712	1.21792	31828	0	0
2021.06.10	1.21798	1.21946	1.21434	1.21761	37951	0	0
2021.06.11	1.21639	1.21930	1.20926	1.21079	40537	0	0
2021.06.14	1.21074	1.21299	1.20943	1.21198	29702	0	0
2021.06.15	1.21197	1.21441	1.21058	1.21255	27309	0	0
2021.06.16	1.21263	1.21349	1.19954	1.19957	46944	0	0
2021.06.17	1.19944	1.20064	1.18920	1.19062	63959	0	0
2021.06.18	1.19076	1.19250	1.18475	1.18616	67256	0	0
2021.06.21	1.18570	1.19213	1.18476	1.19180	59289	0	0
2021.06.22	1.19188	1.19526	1.18810	1.19412	51175	0	0
2021.06.23	1.19395	1.19700	1.19116	1.19267	49339	0	0
2021.06.24	1.19257	1.19564	1.19178	1.19315	44623	0	0
2021.06.25	1.19318	1.19753	1.19264	1.19362	43397	0	0
2021.06.28	1.19338	1.19446	1.19025	1.19242	45184	0	0
2021.06.29	1.19231	1.19308	1.18777	1.18965	44270	0	0
2021.06.30	1.18968	1.19090	1.18452	1.18577	51543	0	0
2021.07.01	1.18581	1.18843	1.18375	1.18498	47530	0	0
2021.07.02	1.18504	1.18742	1.18075	1.18664	47779	0	0
2021.07.05	1.18622	1.18805	1.18514	1.18630	31656	0	0
2021.07.06	1.18624	1.18950	1.18072	1.18234	53771	0	0
2021.07.07	1.18234	1.18360	1.17817	1.17907	50948	0	0
2021.07.08	1.17902	1.18680	1.17836	1.18463	61382	0	0
2021.07.09	1.18397	1.18810	1.18250	1.18773	47414	0	0
2021.07.12	1.18699	1.18802	1.18362	1.18602	41299	0	0
2021.07.13	1.18608	1.18753	1.17724	1.17767	50236	0	0
2021.07.14	1.17766	1.18389	1.17719	1.18363	48241	0	0
2021.07.15	1.18370	1.18508	1.17964	1.18111	49142	0	0
2021.07.16	1.18142	1.18224	1.17923	1.18053	45054	0	0
2021.07.19	1.18080	1.18245	1.17639	1.17989	55367	0	0
2021.07.20	1.17961	1.18028	1.17557	1.17805	54550	0	0
2021.07.21	1.17813	1.18048	1.17520	1.17943	43895	0	0
2021.07.22	1.17925	1.18304	1.17574	1.17710	49996	0	0
2021.07.23	1.17708	1.17866	1.17545	1.17722	38402	0	0
2021.07.26	1.17736	1.18174	1.17634	1.18023	42157	0	0
2021.07.27	1.18032	1.18411	1.17702	1.18163	46090	0	0
2021.07.28	1.18168	1.18496	1.17724	1.18427	51179	0	0
2021.07.29	1.18440	1.18928	1.18405	1.18869	40277	0	0
2021.07.30	1.18877	1.19086	1.18516	1.18696	43659	0	0
2021.08.02	1.18676	1.18970	1.18405	1.18717	36194	0	0
2021.08.03	1.18690	1.18933	1.18536	1.18651	37589	0	0
2021.08.04	1.18664	1.18997	1.18328	1.18371	37415	0	0
2021.08.05	1.18367	1.18574	1.18282	1.18319	36842	0	0
2021.08.06	1.18352	1.18360	1.17544	1.17604	37195	0	0
2021.08.09	1.17602	1.17694	1.17350	1.17363	36502	0	0
2021.08.10	1.17364	1.17429	1.17100	1.17202	32060	0	0
2021.08.11	1.17206	1.17538	1.17060	1.17396	34795	0	0
2021.08.12	1.17387	1.17482	1.17238	1.17302	28623	0	0
2021.08.13	1.17295	1.18047	1.17293	1.17952	28023	0	0
2021.08.16	1.17954	1.18010	1.17675	1.17758	29594	0	0
2021.08.17	1.17788	1.17844	1.17082	1.17083	39747	0	0
2021.08.18	1.17098	1.17426	1.16939	1.17091	39093	0	0
2021.08.19	1.17108	1.17166	1.16658	1.16768	47164	0	0
2021.08.20	1.16754	1.17046	1.16640	1.16999	34170	0	0
2021.08.23	1.16954	1.17502	1.16905	1.17459	34231	0	0
2021.08.24	1.17459	1.17651	1.17272	1.17576	31584	0	0
2021.08.25	1.17560	1.17745	1.17261	1.17727	35047	0	0
2021.08.26	1.17718	1.17790	1.17460	1.17519	37330	0	0
2021.08.27	1.17522	1.18024	1.17350	1.17965	42052	0	0
2021.08.30	1.17958	1.18098	1.17828	1.17969	28334	0	0
2021.08.31	1.17966	1.18452	1.17951	1.18086	44305	0	0
2021.09.01	1.18088	1.18573	1.17937	1.18399	39141	0	0
2021.09.02	1.18390	1.18761	1.18345	1.18753	31974	0	0
2021.09.03	1.18750	1.19090	1.18656	1.18784	40110	0	0
2021.09.06	1.18820	1.18864	1.18558	1.18700	22418	0	0
2021.09.07	1.18700	1.18852	1.18374	1.18423	42115	0	0
2021.09.08	1.18388	1.18512	1.18022	1.18157	44807	0	0
2021.09.09	1.18158	1.18411	1.18052	1.18238	46977	0	0
2021.09.10	1.18253	1.18512	1.18095	1.18104	41100	0	0
2021.09.13	1.18154	1.18171	1.17702	1.18108	39896	0	0
2021.09.14	1.18111	1.18458	1.18001	1.18040	44973	0	0
2021.09.15	1.18030	1.18319	1.17971	1.18157	43526	0	0
2021.09.16	1.18177	1.18206	1.17505	1.17686	44489	0	0
2021.09.17	1.17649	1.17890	1.17246	1.17260	41945	0	0
2021.09.20	1.17306	1.17365	1.17002	1.17269	43872	0	0
2021.09.21	1.17250	1.17488	1.17150	1.17256	43768	0	0
2021.09.22	1.17252	1.17556	1.16848	1.16886	52624	0	0
2021.09.23	1.16872	1.17500	1.16836	1.17390	48609	0	0
2021.09.24	1.17384	1.17477	1.17007	1.17206	38917	0	0
2021.09.27	1.17258	1.17258	1.16847	1.16950	44874	0	0
2021.09.28	1.16959	1.17034	1.16683	1.16838	56416	0	0
2021.09.29	1.16832	1.16901	1.15895	1.15973	54581	0	0
2021.09.30	1.15982	1.16098	1.15627	1.15769	55968	0	0
2021.10.01	1.15822	1.16073	1.15630	1.15932	52826	0	0
2021.10.04	1.15996	1.16401	1.15877	1.16196	43929	0	0
2021.10.05	1.16204	1.16221	1.15806	1.15971	41718	0	0
2021.10.06	1.15988	1.16032	1.15292	1.15565	52230	0	0
2021.10.07	1.15563	1.15722	1.15477	1.15533	41219	0	0
2021.10.08	1.15524	1.15859	1.15415	1.15746	44133	0	0
2021.10.11	1.15713	1.15868	1.15492	1.15535	35099	0	0
2021.10.12	1.15544	1.15703	1.15245	1.15301	43185	0	0
2021.10.13	1.15300	1.15973	1.15286	1.15960	46481	0	0
2021.10.14	1.15932	1.16244	1.15841	1.15973	38162	0	0
2021.10.15	1.15959	1.16188	1.15882	1.15992	41453	0	0
2021.10.18	1.15909	1.16224	1.15719	1.16108	43085	0	0
2021.10.19	1.16099	1.16695	1.16085	1.16326	42786	0	0
2021.10.20	1.16326	1.16588	1.16169	1.16513	42649	0	0
2021.10.21	1.16465	1.16675	1.16198	1.16246	42064	0	0
2021.10.22	1.16222	1.16557	1.16214	1.16441	45372	0	0
2021.10.25	1.16419	1.16650	1.15907	1.16104	41841	0	0
2021.10.26	1.16046	1.16258	1.15850	1.15963	38042	0	0
2021.10.27	1.15956	1.16260	1.15849	1.16028	48344	0	0
2021.10.28	1.16028	1.16922	1.15824	1.16831	58343	0	0
2021.10.29	1.16800	1.16900	1.15352	1.15637	54798	0	0
2021.11.01	1.15558	1.16092	1.15460	1.16066	43399	0	0
2021.11.02	1.16048	1.16134	1.15753	1.15793	43983	0	0
2021.11.03	1.15790	1.16164	1.15624	1.16127	51379	0	0
2021.11.04	1.16116	1.16165	1.15284	1.15545	47924	0	0
2021.11.05	1.15518	1.15733	1.15134	1.15675	51057	0	0
2021.11.08	1.15602	1.15950	1.15506	1.15873	40856	0	0
2021.11.09	1.15852	1.16089	1.15701	1.15944	46947	0	0
2021.11.10	1.15925	1.15953	1.14761	1.14767	59078	0	0
2021.11.11	1.14783	1.14877	1.14430	1.14493	39593	0	0
2021.11.12	1.14500	1.14622	1.14330	1.14438	40787	0	0
2021.11.15	1.14459	1.14639	1.13564	1.13670	42661	0	0
2021.11.16	1.13674	1.13858	1.13094	1.13194	51050	0	0
2021.11.17	1.13203	1.13323	1.12635	1.13189	52882	0	0
2021.11.18	1.13191	1.13742	1.13138	1.13729	45855	0	0
2021.11.19	1.13673	1.13727	1.12501	1.12820	58803	0	0
2021.11.22	1.12911	1.12911	1.12308	1.12338	56460	0	0
2021.11.23	1.12372	1.12752	1.12261	1.12490	57322	0	0
2021.11.24	1.12480	1.12553	1.11864	1.12006	56217	0	0
2021.11.25	1.11966	1.12298	1.11956	1.12087	28599	0	0
2021.11.26	1.12058	1.13308	1.12042	1.13087	75257	0	0
2021.11.29	1.13014	1.13124	1.12584	1.12918	56344	0	0
2021.11.30	1.12905	1.13829	1.12354	1.13386	76583	0	0
2021.12.01	1.13348	1.13597	1.13026	1.13191	65514	0	0
2021.12.02	1.13183	1.13478	1.12953	1.13016	53608	0	0
2021.12.03	1.13007	1.13333	1.12667	1.13100	60513	0	0
2021.12.06	1.13043	1.13113	1.12666	1.12852	44292	0	0
2021.12.07	1.12844	1.12986	1.12274	1.12684	46171	0	0
2021.12.08	1.12685	1.13549	1.12663	1.13416	50445	0	0
2021.12.09	1.13404	1.13454	1.12785	1.12928	42339	0	0
2021.12.10	1.12930	1.13241	1.12653	1.13168	44188	0	0
2021.12.13	1.13118	1.13194	1.12602	1.12859	37379	0	0
2021.12.14	1.12835	1.13238	1.12538	1.12581	42860	0	0
2021.12.15	1.12589	1.12992	1.12219	1.12942	50589	0	0
2021.12.16	1.12864	1.13604	1.12814	1.13306	51782	0	0
2021.12.17	1.13299	1.13490	1.12350	1.12353	44881	0	0
2021.12.20	1.12392	1.13038	1.12348	1.12768	44948	0	0
2021.12.21	1.12755	1.13028	1.12609	1.12857	39240	0	0
2021.12.22	1.12872	1.13424	1.12645	1.13272	37855	0	0
2021.12.23	1.13262	1.13423	1.12902	1.13264	34503	0	0
2021.12.24	1.13230	1.13435	1.13066	1.13206	28897	0	0
2021.12.27	1.13202	1.13344	1.13029	1.13269	25151	0	0
2021.12.28	1.13271	1.13334	1.12896	1.13085	27333	0	0
2021.12.29	1.13086	1.13688	1.12738	1.13473	35620	0	0
2021.12.30	1.13471	1.13598	1.12986	1.13257	33796	0	0
2021.12.31	1.13215	1.13864	1.13033	1.13847	29205	0	0
2022.01.03	1.13753	1.13784	1.12797	1.12979	39061	0	0
2022.01.04	1.12959	1.13225	1.12723	1.12874	45435	0	0
2022.01.05	1.12855	1.13465	1.12770	1.13127	47171	0	0
2022.01.06	1.13127	1.13319	1.12847	1.12984	49493	0	0
2022.01.07	1.12966	1.13648	1.12901	1.13613	43019	0	0
2022.01.10	1.13518	1.13609	1.12852	1.13283	45977	0	0
2022.01.11	1.13228	1.13751	1.13130	1.13652	45041	0	0
2022.01.12	1.13655	1.14528	1.13548	1.14414	47224	0	0
2022.01.13	1.14420	1.14816	1.14359	1.14545	46713	0	0
2022.01.14	1.14547	1.14829	1.13986	1.14164	49604	0	0
2022.01.17	1.14135	1.14344	1.13919	1.14062	31685	0	0
2022.01.18	1.14067	1.14214	1.13147	1.13278	57671	0	0
2022.01.19	1.13210	1.13572	1.13190	1.13422	47070	0	0
2022.01.20	1.13412	1.13690	1.13032	1.13106	48565	0	0
2022.01.21	1.13114	1.13599	1.13009	1.13427	48184	0	0
2022.01.24	1.13412	1.13451	1.12906	1.13243	53186	0	0
2022.01.25	1.13244	1.13292	1.12633	1.13016	46372	0	0
2022.01.26	1.13015	1.13108	1.12356	1.12416	53606	0	0
2022.01.27	1.12375	1.12435	1.11320	1.11446	59668	0	0
2022.01.28	1.11432	1.11738	1.11215	1.11487	56857	0	0
2022.01.31	1.11430	1.12478	1.11385	1.12330	53602	0	0
2022.02.01	1.12338	1.12788	1.12210	1.12738	51307	0	0
2022.02.02	1.12677	1.13301	1.12667	1.13045	43481	0	0
2022.02.03	1.13024	1.14515	1.12674	1.14389	63645	0	0
2022.02.04	1.14361	1.14839	1.14117	1.14496	63402	0	0
2022.02.07	1.14630	1.14635	1.14151	1.14416	53187	0	0
2022.02.08	1.14419	1.14488	1.13963	1.14170	46123	0	0
2022.02.09	1.14149	1.14479	1.14026	1.14225	41763	0	0
2022.02.10	1.14236	1.14949	1.13749	1.14280	65947	0	0
2022.02.11	1.14279	1.14300	1.13298	1.13466	74265	0	0
2022.02.14	1.13336	1.13691	1.12801	1.13064	72803	0	0
2022.02.15	1.13064	1.13684	1.12979	1.13578	56565	0	0
2022.02.16	1.13585	1.13960	1.13450	1.13733	51264	0	0
2022.02.17	1.13723	1.13860	1.13233	1.13618	66907	0	0
2022.02.18	1.13595	1.13769	1.13148	1.13229	51638	0	0
2022.02.21	1.13172	1.13904	1.13068	1.13101	42363	0	0
2022.02.22	1.13116	1.13668	1.12880	1.13253	69127	0	0
2022.02.23	1.13245	1.13590	1.13013	1.13047	47124	0	0
2022.02.24	1.13076	1.13088	1.11065	1.11928	120403	0	0
2022.02.25	1.11900	1.12741	1.11660	1.12718	81080	0	0
2022.02.28	1.11255	1.12466	1.11247	1.12191	99829	0	0
2022.03.01	1.12182	1.12332	1.10897	1.11236	83652	0	0
2022.03.02	1.11230	1.11434	1.10575	1.11197	91925	0	0
2022.03.03	1.11167	1.11217	1.10338	1.10659	71870	0	0
2022.03.04	1.10662	1.10679	1.08854	1.09334	89187	0	0
2022.03.07	1.09274	1.09323	1.08061	1.08543	120222	0	0
2022.03.08	1.08540	1.09583	1.08481	1.08964	113202	0	0
2022.03.09	1.08973	1.10952	1.08901	1.10754	85054	0	0
2022.03.10	1.10752	1.11214	1.09763	1.09888	91882	0	0
2022.03.11	1.09814	1.10436	1.09020	1.09123	83948	0	0
2022.03.14	1.09216	1.09940	1.09008	1.09403	77715	0	0
2022.03.15	1.09406	1.10199	1.09261	1.09542	84595	0	0
2022.03.16	1.09536	1.10467	1.09480	1.10345	91114	0	0
2022.03.17	1.10348	1.11376	1.10079	1.10911	68172	0	0
2022.03.18	1.10906	1.11185	1.10032	1.10507	66820	0	0
2022.03.21	1.10562	1.10701	1.10103	1.10168	60202	0	0
2022.03.22	1.10161	1.10458	1.09610	1.10245	69236	0	0
2022.03.23	1.10233	1.10441	1.09640	1.10057	59830	0	0
2022.03.24	1.10029	1.10140	1.09660	1.09970	63681	0	0
2022.03.25	1.09964	1.10378	1.09810	1.09834	65413	0	0
2022.03.28	1.09849	1.09996	1.09448	1.09864	77151	0	0
2022.03.29	1.09804	1.11371	1.09697	1.10862	91444	0	0
2022.03.30	1.10864	1.11712	1.10806	1.11580	84366	0	0
2022.03.31	1.11576	1.11849	1.10610	1.10662	79068	0	0
2022.04.01	1.10669	1.10764	1.10281	1.10488	66832	0	0
2022.04.04	1.10321	1.10545	1.09607	1.09722	52901	0	0
2022.04.05	1.09716	1.09887	1.09000	1.09057	57151	0	0
2022.04.06	1.09047	1.09380	1.08746	1.08964	70608	0	0
2022.04.07	1.08927	1.09385	1.08648	1.08801	67192	0	0
2022.04.08	1.08764	1.08918	1.08364	1.08765	58458	0	0
2022.04.11	1.09200	1.09333	1.08728	1.08835	60577	0	0
2022.04.12	1.08832	1.09037	1.08214	1.08260	71741	0	0
2022.04.13	1.08276	1.08943	1.08089	1.08917	62445	0	0
2022.04.14	1.08763	1.09232	1.07576	1.08293	75730	0	0
2022.04.15	1.08278	1.08302	1.07965	1.08090	37778	0	0
2022.04.18	1.08035	1.08217	1.07700	1.07809	44477	0	0
2022.04.19	1.07823	1.08146	1.07613	1.07890	63295	0	0
2022.04.20	1.07874	1.08670	1.07830	1.08543	74474	0	0
2022.04.21	1.08470	1.09363	1.08237	1.08321	74293	0	0
2022.04.22	1.08370	1.08516	1.07708	1.07969	74337	0	0
2022.04.25	1.08078	1.08138	1.06968	1.07117	91680	0	0
2022.04.26	1.07126	1.07387	1.06359	1.06373	76210	0	0
2022.04.27	1.06376	1.06548	1.05146	1.05586	85238	0	0
2022.04.28	1.05538	1.05648	1.04714	1.04983	97416	0	0
2022.04.29	1.04977	1.05929	1.04912	1.05427	82572	0	0
2022.05.02	1.05564	1.05684	1.04903	1.05074	70312	0	0
2022.05.03	1.05024	1.05777	1.04923	1.05193	69451	0	0
2022.05.04	1.05194	1.06311	1.05062	1.06193	77871	0	0
2022.05.05	1.06199	1.06420	1.04928	1.05392	97205	0	0
2022.05.06	1.05394	1.05990	1.04828	1.05446	111505	0	0
2022.05.09	1.05405	1.05926	1.04952	1.05582	91215	0	0
2022.05.10	1.05582	1.05855	1.05255	1.05299	95552	0	0
2022.05.11	1.05266	1.05772	1.05020	1.05138	94807	0	0
2022.05.12	1.05132	1.05294	1.03542	1.03795	102126	0	0
2022.05.13	1.03794	1.04198	1.03495	1.04074	77623	0	0
2022.05.16	1.04078	1.04432	1.03891	1.04342	63205	0	0
2022.05.17	1.04347	1.05557	1.04286	1.05505	78484	0	0
2022.05.18	1.05486	1.05639	1.04604	1.04608	70915	0	0
2022.05.19	1.04636	1.06072	1.04610	1.05834	97978	0	0
2022.05.20	1.05836	1.05989	1.05329	1.05621	74621	0	0
2022.05.23	1.05606	1.06974	1.05571	1.06921	71493	0	0
2022.05.24	1.06898	1.07486	1.06609	1.07359	75237	0	0
2022.05.25	1.07366	1.07391	1.06423	1.06786	76504	0	0
2022.05.26	1.06808	1.07316	1.06625	1.07292	66718	0	0
2022.05.27	1.07224	1.07650	1.06970	1.07312	65512	0	0
2022.05.30	1.07332	1.07870	1.07251	1.07798	49217	0	0
2022.05.31	1.07788	1.07794	1.06791	1.07324	84835	0	0
2022.06.01	1.07351	1.07394	1.06274	1.06527	73933	0	0
2022.06.02	1.06481	1.07502	1.06447	1.07462	64380	0	0
2022.06.03	1.07461	1.07642	1.07043	1.07188	60059	0	0
2022.06.06	1.07168	1.07520	1.06840	1.06958	59429	0	0
2022.06.07	1.06956	1.07144	1.06521	1.07049	73334	0	0
2022.06.08	1.07052	1.07485	1.06715	1.07163	70100	0	0
2022.06.09	1.07164	1.07740	1.06113	1.06180	82725	0	0
2022.06.10	1.06166	1.06423	1.05059	1.05190	88682	0	0
2022.06.13	1.05152	1.05201	1.03999	1.04080	105177	0	0
2022.06.14	1.04070	1.04848	1.03970	1.04175	104739	0	0
2022.06.15	1.04155	1.05078	1.03590	1.04472	124898	0	0
2022.06.16	1.04422	1.06014	1.03809	1.05505	122628	0	0
2022.06.17	1.05488	1.05601	1.04444	1.04953	111491	0	0
2022.06.20	1.04771	1.05460	1.04748	1.05109	71403	0	0
2022.06.21	1.05098	1.05827	1.05071	1.05347	76025	0	0
2022.06.22	1.05330	1.06056	1.04690	1.05688	93110	0	0
2022.06.23	1.05660	1.05810	1.04828	1.05211	106559	0	0
2022.06.24	1.05234	1.05713	1.05121	1.05554	79704	0	0
2022.06.27	1.05489	1.06149	1.05489	1.05819	80720	0	0
2022.06.28	1.05846	1.06062	1.05036	1.05207	85572	0	0
2022.06.29	1.05188	1.05355	1.04352	1.04413	89438	0	0
2022.06.30	1.04403	1.04885	1.03827	1.04835	91533	0	0
2022.07.01	1.04836	1.04850	1.03655	1.04246	92498	0	0
2022.07.04	1.04193	1.04628	1.04168	1.04227	58142	0	0
2022.07.05	1.04202	1.04490	1.02352	1.02641	90259	0	0
2022.07.06	1.02681	1.02765	1.01618	1.01813	99215	0	0
2022.07.07	1.01808	1.02210	1.01442	1.01614	82593	0	0
2022.07.08	1.01632	1.01915	1.00719	1.01854	89368	0	0
2022.07.11	1.01788	1.01850	1.00338	1.00407	85255	0	0
2022.07.12	1.00406	1.00738	1.00000	1.00360	96809	0	0
2022.07.13	1.00376	1.01217	0.99980	1.00576	104420	0	0
2022.07.14	1.00604	1.00604	0.99522	1.00208	106904	0	0
2022.07.15	1.00133	1.00979	1.00068	1.00875	85028	0	0
2022.07.18	1.00815	1.02013	1.00786	1.01439	75643	0	0
2022.07.19	1.01409	1.02694	1.01197	1.02229	82953	0	0
2022.07.20	1.02233	1.02732	1.01555	1.01819	75887	0	0
2022.07.21	1.01757	1.02780	1.01535	1.02279	90112	0	0
2022.07.22	1.02287	1.02555	1.01298	1.02143	83299	0	0
2022.07.25	1.02091	1.02578	1.01791	1.02183	78899	0	0
2022.07.26	1.02202	1.02500	1.01075	1.01177	71863	0	0
2022.07.27	1.01147	1.02207	1.00967	1.01989	77938	0	0
2022.07.28	1.01997	1.02343	1.01141	1.01967	93599	0	0
2022.07.29	1.01972	1.02541	1.01461	1.02265	88461	0	0
2022.08.01	1.02134	1.02753	1.02055	1.02605	80318	0	0
2022.08.02	1.02586	1.02939	1.01635	1.01660	98513	0	0
2022.08.03	1.01652	1.02098	1.01229	1.01687	85950	0	0
2022.08.04	1.01632	1.02539	1.01546	1.02454	78799	0	0
2022.08.05	1.02450	1.02523	1.01417	1.01781	75387	0	0
2022.08.08	1.01742	1.02220	1.01593	1.01937	64538	0	0
2022.08.09	1.01946	1.02475	1.01887	1.02132	53939	0	0
2022.08.10	1.02124	1.03686	1.02022	1.02978	72864	0	0
2022.08.11	1.02994	1.03644	1.02755	1.03197	75415	0	0
2022.08.12	1.03174	1.03276	1.02383	1.02589	64133	0	0
2022.08.15	1.02547	1.02683	1.01546	1.01592	60397	0	0
2022.08.16	1.01600	1.01947	1.01225	1.01705	68045	0	0
2022.08.17	1.01705	1.02028	1.01455	1.01774	80147	0	0
2022.08.18	1.01794	1.01931	1.00796	1.00866	74632	0	0
2022.08.19	1.00822	1.00955	1.00319	1.00411	67125	0	0
2022.08.22	1.00363	1.00466	0.99263	0.99422	71630	0	0
2022.08.23	0.99429	1.00182	0.99004	0.99677	84073	0	0
2022.08.24	0.99692	0.99990	0.99102	0.99679	71722	0	0
2022.08.25	0.99645	1.00336	0.99491	0.99742	73306	0	0
2022.08.26	0.99740	1.00899	0.99468	0.99650	78640	0	0
2022.08.29	0.99644	1.00291	0.99141	0.99977	81716	0	0
2022.08.30	0.99931	1.00549	0.99820	1.00152	88347	0	0
2022.08.31	1.00135	1.00791	0.99712	1.00524	84356	0	0
2022.09.01	1.00517	1.00544	0.99110	0.99450	84692	0	0
2022.09.02	0.99443	1.00336	0.99409	0.99564	82301	0	0
2022.09.05	0.99208	0.99440	0.98781	0.99314	64338	0	0
2022.09.06	0.99226	0.99863	0.98640	0.99066	92372	0	0
2022.09.07	0.99036	1.00108	0.98757	1.00063	83947	0	0
2022.09.08	1.00074	1.00299	0.99308	0.99984	92212	0	0
2022.09.09	0.99948	1.01133	0.99929	1.00406	82106	0	0
2022.09.12	1.01042	1.01978	1.00600	1.01218	82760	0	0
2022.09.13	1.01223	1.01872	0.99670	0.99672	84725	0	0
